,time,NU_E,NU_E_BAR,NU_X+NU_X_BAR,Total
2285,1.510563731315,0.6143355105676073,0.7816507081768069,3.6598702966589016,5.055856515403316
2286,1.511571563994,0.6181874631069038,0.77399649420527,3.656303788809666,5.048487746121839
2287,1.512576234319,0.6195975044219784,0.7714212663487225,3.653227355668232,5.044246126438932
2288,1.513582227642,0.6203757028595038,0.7694413482673605,3.650601520548472,5.040418571675336
2289,1.514590239347,0.6200998589992966,0.7696019142446141,3.6488506611607714,5.038552434404682
2290,1.515591684515,0.6216093547647161,0.766856253643961,3.6483227709915327,5.0367883794002095
2291,1.516595065771,0.6211866881370189,0.76640555981761,3.6462480481261297,5.033840296080759
2292,1.517612186942,0.621293877180817,0.7667830904418939,3.646725719650667,5.034802687273378
2293,1.518612529586,0.617913208295617,0.7713267897337519,3.6446590216682715,5.033899019697642
2294,1.519530561551,0.6182580242991952,0.7695245801975843,3.644397875088587,5.032180479585367
2295,1.520537759849,0.6178409813819455,0.7707369781346872,3.6441602450377792,5.032738204554413
2296,1.521540001372,0.6161642775237001,0.7730256932137277,3.6432606040893414,5.032450574826769
2297,1.522247286609,0.6162761993589911,0.7718100437506028,3.642177042108092,5.030263285217686
2298,1.523257798686,0.6167423064776524,0.769294868952432,3.6377845713080754,5.02382174673816
2299,1.524259026571,0.6181089169795184,0.767388611337949,3.638869428043328,5.0243669563607956
2300,1.525260446545,0.6172090334253666,0.7683879444435701,3.6381129037719795,5.023709881640916
2301,1.526267109446,0.6181064286814236,0.7657960241634696,3.635442985840052,5.019345438684946
2302,1.527275142946,0.6156796107052138,0.7702397103059456,3.635649627863931,5.021568948875091
2303,1.52827633098,0.6152083393100735,0.7688652672362569,3.6345592682032324,5.018632874749563
2304,1.529284771539,0.6137424361941891,0.772577697265679,3.6345972497567627,5.020917383216631
2305,1.530297811616,0.6151607516304836,0.768355586001107,3.631444855474185,5.014961193105775
2306,1.531302992694,0.6145317900548705,0.7688366913963626,3.629889193061511,5.013257674512744
2307,1.532307729071,0.6144196571426199,0.7682534648197248,3.6275957118114914,5.010268833773836
2308,1.533314579177,0.6136935810036727,0.7684390987613436,3.6257474893518653,5.0078801691168815
2309,1.534317201939,0.6151168976368778,0.7652589259562516,3.6234811275228664,5.003856951115996
2310,1.535331380709,0.6130792686853278,0.7693709831936674,3.624274575172737,5.006724827051732
2311,1.53634784917,0.6130469787503778,0.7671206163740013,3.6213969775664516,5.001564572690831
2312,1.537355675846,0.6135011451365288,0.7655696198374238,3.618821212111154,4.997891977085106
2313,1.538356730391,0.612200028747564,0.7690620282779086,3.6197423347085276,5.001004391734001
2314,1.539362386352,0.6107947887040392,0.7701869913878884,3.6183328105624355,4.999314590654363
2315,1.540365180284,0.6110373254456101,0.7674011596309843,3.614544812108109,4.992983297184703
2316,1.541366896991,0.6141089627692441,0.7604857038342736,3.611585598048717,4.986180264652234
2317,1.542385075949,0.6135482790250282,0.7617408810737554,3.610914250367089,4.9862034104658735
2318,1.543389852629,0.6123124885166561,0.7639276642817998,3.6107044956560927,4.986944648454549
2319,1.544395771508,0.6112909738057299,0.7652698212782556,3.6107888928867293,4.987349687970714
2320,1.54540402576,0.6102863839107521,0.766106330025226,3.6103901355533736,4.986782849489352
2321,1.546198841521,0.6083198909225335,0.7698773142714077,3.610614065747884,4.9888112709418255
2322,1.547203141,0.604658645592618,0.7747777555581807,3.6083943534257226,4.987830754576521
2323,1.54820462379,0.6071757583593226,0.7657546273206397,3.598529751971409,4.971460137651371
2324,1.549216361927,0.6122119110791764,0.7553236423958923,3.5931034960759973,4.960639049551066
2325,1.55023119064,0.6153797632681022,0.7508343915306722,3.59303348313376,4.959247637932535
2326,1.551244149387,0.6150517526791625,0.7523312446285998,3.593348614526268,4.96073161183403
2327,1.55225467634,0.6127411413224021,0.7566335802524052,3.5942853811461686,4.963660102720977
2328,1.553262078097,0.611936852370909,0.756578811083416,3.5929676512384012,4.961483314692726
2329,1.554267391561,0.6122879417041543,0.755386889272217,3.5915523801374523,4.959227211113824
2330,1.555271138849,0.613931756661253,0.7513047498690615,3.589187444711125,4.95442395124144
2331,1.556273186187,0.6112519266239638,0.7570039585919837,3.5900585589274856,4.958314444143433
2332,1.557279394801,0.6106909769921874,0.7560709570268885,3.5872567688019363,4.9540187028210125
2333,1.558290757619,0.6128093221683389,0.7508142007970239,3.5837011254089477,4.947324648374311
2334,1.559293899074,0.614292233999215,0.748393358096837,3.5830314357092257,4.945717027805277
2335,1.56030579398,0.6151489723565061,0.7476581463911163,3.5839105109194223,4.946717629667044
2336,1.561294472489,0.6120284385293561,0.7528461971713433,3.583784422049848,4.948659057750548
2337,1.562300855331,0.6122539407550397,0.7514497124694818,3.581305475096846,4.945009128321367
